,DayofWeek,OccurrenceMonth,OccurrenceDay,OccurrenceYear,OccurrenceHour,Offense,Borough,lat,lon
30341,Thursday,Feb,12,2015,600,BURGLARY,Bronx,40.880992555,-73.862510797
64374,Friday,Jul,31,2015,1300,GRAND LARCENY,Bronx,40.853718001,-73.920335142
10711,Wednesday,Aug,5,2015,1800,ROBBERY,Bronx,40.858993916,-73.893812237
46899,Tuesday,Feb,24,2015,1600,GRAND LARCENY,Bronx,40.831008898,-73.899992717
38437,Thursday,Sep,3,2015,1600,BURGLARY,Bronx,40.836652522,-73.907146909
27135,Thursday,Sep,3,2015,1700,FELONY ASSAULT,Bronx,40.829747076,-73.907463693
3748,Wednesday,Feb,25,2015,1700,ROBBERY,Bronx,40.838209937,-73.923707453
25365,Friday,Aug,7,2015,1800,FELONY ASSAULT,Bronx,40.838805984,-73.869175427
31342,Thursday,Mar,12,2015,1000,BURGLARY,Bronx,40.832334151,-73.887588752
7998,Tuesday,Jun,9,2015,1600,ROBBERY,Bronx,40.873147687,-73.905714695
46123,Monday,Feb,16,2015,1200,GRAND LARCENY,Bronx,40.821561287,-73.929254495
59187,Thursday,Jun,18,2015,1400,GRAND LARCENY,Bronx,40.873671035,-73.908013649
21156,Sunday,May,31,2015,600,FELONY ASSAULT,Bronx,40.854491151,-73.886521079
47078,Thursday,Feb,26,2015,1300,GRAND LARCENY,Bronx,40.912723396,-73.902525358
16561,Saturday,Mar,7,2015,400,FELONY ASSAULT,Bronx,40.83819866,-73.919237016
18447,Wednesday,Apr,15,2015,100,FELONY ASSAULT,Bronx,40.852579435,-73.893695962
50722,Friday,Apr,3,2015,1500,GRAND LARCENY,Bronx,40.90456445,-73.849717378
27046,Wednesday,Sep,2,2015,100,FELONY ASSAULT,Bronx,40.823117641,-73.824114397
6567,Friday,May,8,2015,1700,ROBBERY,Bronx,40.832290393,-73.909621103
26341,Saturday,Aug,22,2015,1800,FELONY ASSAULT,Bronx,40.836819196,-73.916958337
20789,Monday,May,25,2015,200,FELONY ASSAULT,Bronx,40.8620444,-73.911399136
23105,Saturday,Jul,4,2015,600,FELONY ASSAULT,Bronx,40.853085336,-73.894649448
21464,Saturday,Jun,6,2015,2100,FELONY ASSAULT,Bronx,40.872010543,-73.889315108
10229,Monday,Jul,27,2015,1300,ROBBERY,Bronx,40.831139218,-73.915353777
18894,Thursday,Apr,23,2015,200,FELONY ASSAULT,Bronx,40.867263716,-73.896857767
11640,Sunday,Aug,23,2015,400,ROBBERY,Bronx,40.846010615,-73.912414443
28155,Monday,Sep,21,2015,1100,FELONY ASSAULT,Bronx,40.858892425,-73.893881085
48304,Wednesday,Mar,11,2015,1100,GRAND LARCENY,Bronx,40.824814025,-73.913511855
70909,Saturday,Sep,26,2015,800,GRAND LARCENY,Bronx,40.862707191,-73.902808351
66790,Thursday,Aug,20,2015,0,GRAND LARCENY,Bronx,40.845056986,-73.863192275
74253,Wednesday,Jun,10,2015,2200,GRAND LARCENY OF MOTOR VEHICLE,Bronx,40.830690475,-73.829698985
14443,Sunday,Jan,18,2015,400,FELONY ASSAULT,Bronx,40.837857638,-73.922244217
71663,Tuesday,Jan,20,2015,1000,GRAND LARCENY OF MOTOR VEHICLE,Bronx,40.828441072,-73.881047817
13594,Tuesday,Jan,28,2014,1700,FELONY ASSAULT,Bronx,40.867108012,-73.897693193
12379,Sunday,Sep,6,2015,2000,ROBBERY,Bronx,40.839989012,-73.842837544
11430,Wednesday,Aug,19,2015,1700,ROBBERY,Bronx,40.832295594,-73.851127314
9906,Tuesday,Jul,21,2015,100,ROBBERY,Bronx,40.833098839,-73.919029999
38342,Monday,Aug,31,2015,2100,BURGLARY,Bronx,40.837747721,-73.914315401
23937,Friday,Jul,17,2015,200,FELONY ASSAULT,Bronx,40.871877844,-73.865194473
35588,Tuesday,Jun,30,2015,1600,BURGLARY,Bronx,40.88584542,-73.843322252
6001,Friday,Apr,24,2015,2100,ROBBERY,Bronx,40.841694933,-73.911108193
11300,Sunday,Aug,16,2015,2000,ROBBERY,Bronx,40.817832761,-73.915265929
16637,Sunday,Mar,8,2015,700,FELONY ASSAULT,Bronx,40.820999753,-73.891802607
16941,Saturday,Mar,14,2015,1900,FELONY ASSAULT,Bronx,40.805208572,-73.913642081
76285,Friday,Sep,11,2015,1000,GRAND LARCENY OF MOTOR VEHICLE,Bronx,40.841502303,-73.910461522
70633,Wednesday,Sep,23,2015,0,GRAND LARCENY,Bronx,40.840048531,-73.866079358
67573,Wednesday,Aug,26,2015,1600,GRAND LARCENY,Bronx,40.858442136,-73.885118929
26168,Thursday,Aug,20,2015,400,FELONY ASSAULT,Bronx,40.857467789,-73.896757279
40219,Thursday,Aug,21,2014,1100,GRAND LARCENY,Bronx,40.817969905,-73.886431614
44282,Tuesday,Jan,27,2015,900,GRAND LARCENY,Bronx,40.832120557,-73.817203035
28045,Saturday,Sep,19,2015,1800,FELONY ASSAULT,Bronx,40.809042997,-73.913698516
2203,Sunday,Jan,18,2015,400,ROBBERY,Bronx,40.821455962,-73.866203487
71404,Monday,Jan,5,2015,1200,GRAND LARCENY OF MOTOR VEHICLE,Bronx,40.818887634,-73.916500197
63096,Tuesday,Jul,21,2015,1600,GRAND LARCENY,Bronx,40.859336189,-73.902205942
15602,Saturday,Feb,14,2015,100,FELONY ASSAULT,Bronx,40.898457915,-73.85429974
23992,Saturday,Jul,18,2015,100,FELONY ASSAULT,Bronx,40.823273246,-73.919732064
7169,Friday,May,22,2015,1100,ROBBERY,Bronx,40.867438926,-73.893343194
21005,Thursday,May,28,2015,2100,FELONY ASSAULT,Bronx,40.84055694,-73.928417514
16426,Wednesday,Mar,4,2015,1400,FELONY ASSAULT,Bronx,40.84586773,-73.915888033
62096,Monday,Jul,13,2015,1200,GRAND LARCENY,Bronx,40.824307915,-73.892631876
66317,Saturday,Aug,15,2015,1500,GRAND LARCENY,Bronx,40.838187822,-73.923468958
4369,Saturday,Mar,14,2015,2100,ROBBERY,Bronx,40.837134824,-73.909636206
75794,Friday,Aug,21,2015,2100,GRAND LARCENY OF MOTOR VEHICLE,Bronx,40.845085871,-73.905732782
70220,Saturday,Sep,19,2015,1100,GRAND LARCENY,Bronx,40.880045991,-73.845436944
47287,Saturday,Feb,28,2015,1700,GRAND LARCENY,Bronx,40.86262304,-73.900682693
71192,Tuesday,Sep,29,2015,2200,GRAND LARCENY,Bronx,40.884494152,-73.905600959
1204,Saturday,Aug,15,2015,500,RAPE,Bronx,40.856162957,-73.844397124
71640,Monday,Jan,19,2015,1400,GRAND LARCENY OF MOTOR VEHICLE,Bronx,40.824941458,-73.878322473
1002,Sunday,Jun,21,2015,300,RAPE,Bronx,40.843901255,-73.900504632
65199,Thursday,Aug,6,2015,1900,GRAND LARCENY,Bronx,40.854092353,-73.86771751
11534,Friday,Aug,21,2015,1700,ROBBERY,Bronx,40.82101631,-73.90106996
1599,Monday,Jan,5,2015,800,ROBBERY,Bronx,40.89828288,-73.850494813
20221,Friday,May,15,2015,1600,FELONY ASSAULT,Bronx,40.829242171,-73.875506949
61351,Tuesday,Jul,7,2015,1100,GRAND LARCENY,Bronx,40.809092626,-73.925854062
72265,Friday,Feb,27,2015,1700,GRAND LARCENY OF MOTOR VEHICLE,Bronx,40.830889993,-73.82728462
25519,Sunday,Aug,9,2015,2200,FELONY ASSAULT,Bronx,40.904728752,-73.845274633
62580,Friday,Jul,17,2015,1300,GRAND LARCENY,Bronx,40.866615333,-73.869160489
24912,Saturday,Aug,1,2015,300,FELONY ASSAULT,Bronx,40.86539697,-73.893451316
3517,Wednesday,Feb,18,2015,1900,ROBBERY,Bronx,40.853374826,-73.916334002
67875,Friday,Aug,28,2015,2300,GRAND LARCENY,Bronx,40.86831307,-73.870502147
16643,Sunday,Mar,8,2015,1500,FELONY ASSAULT,Bronx,40.841846984,-73.86905018
3568,Friday,Feb,20,2015,600,ROBBERY,Bronx,40.873147687,-73.905714695
58006,Sunday,Jun,7,2015,1700,GRAND LARCENY,Bronx,40.847690338,-73.912365243
44001,Friday,Jan,23,2015,2000,GRAND LARCENY,Bronx,40.825522069,-73.925149237
4744,Wednesday,Mar,25,2015,0,ROBBERY,Bronx,40.868246961,-73.888688646
52465,Monday,Apr,20,2015,700,GRAND LARCENY,Bronx,40.858539312,-73.904390605
53289,Monday,Apr,27,2015,1600,GRAND LARCENY,Bronx,40.84586773,-73.915888033
48777,Sunday,Mar,15,2015,1800,GRAND LARCENY,Bronx,40.87370582,-73.824385562
11435,Wednesday,Aug,19,2015,1900,ROBBERY,Bronx,40.831440178,-73.89129057
53114,Saturday,Apr,25,2015,2100,GRAND LARCENY,Bronx,40.868467378,-73.821582846
12440,Monday,Sep,7,2015,2200,ROBBERY,Bronx,40.83068979,-73.92426172
72516,Saturday,Mar,14,2015,400,GRAND LARCENY OF MOTOR VEHICLE,Bronx,40.814610371,-73.915147202
35230,Monday,Jun,22,2015,100,BURGLARY,Bronx,40.867787091,-73.898986517
48078,Sunday,Mar,8,2015,2300,GRAND LARCENY,Bronx,40.886802591,-73.84687149
2923,Tuesday,Feb,3,2015,2300,ROBBERY,Bronx,40.897587127,-73.847367519
25030,Sunday,Aug,2,2015,1100,FELONY ASSAULT,Bronx,40.899198384,-73.858230086
72578,Wednesday,Mar,18,2015,1400,GRAND LARCENY OF MOTOR VEHICLE,Bronx,40.864318964,-73.86059297
15627,Saturday,Feb,14,2015,1200,FELONY ASSAULT,Bronx,40.853650506,-73.833808052
51405,Friday,Apr,10,2015,1600,GRAND LARCENY,Bronx,40.912723396,-73.902525358
35916,Thursday,Jul,9,2015,600,BURGLARY,Bronx,40.855260571,-73.896225703
66103,Friday,Aug,14,2015,0,GRAND LARCENY,Bronx,40.887286908,-73.903980366
38331,Monday,Aug,31,2015,1200,BURGLARY,Bronx,40.896180315,-73.91529989
8411,Friday,Jun,19,2015,100,ROBBERY,Bronx,40.873890027,-73.847794351
33483,Monday,May,11,2015,900,BURGLARY,Bronx,40.822772446,-73.907086788
20971,Thursday,May,28,2015,600,FELONY ASSAULT,Bronx,40.804004719,-73.878335461
35149,Friday,Jun,19,2015,1900,BURGLARY,Bronx,40.866522841,-73.894042452
29456,Saturday,Jan,17,2015,600,BURGLARY,Manhattan,40.811450512,-73.95210342
54176,Tuesday,May,5,2015,300,GRAND LARCENY,Manhattan,40.800977082,-73.953176474
56957,Friday,May,29,2015,1700,GRAND LARCENY,Manhattan,40.756043535,-73.986949544
60514,Monday,Jun,29,2015,1900,GRAND LARCENY,Manhattan,40.710093847,-74.01060963
55134,Wednesday,May,13,2015,1400,GRAND LARCENY,Manhattan,40.719220402,-74.007818884
46958,Wednesday,Feb,25,2015,1200,GRAND LARCENY,Manhattan,40.793021598,-73.975826124
40714,Saturday,Nov,15,2014,1200,GRAND LARCENY,Manhattan,40.851614538,-73.941559413
63882,Monday,Jul,27,2015,1800,GRAND LARCENY,Manhattan,40.759987431,-73.984505004
46020,Sunday,Feb,15,2015,0,GRAND LARCENY,Manhattan,40.809839071,-73.951414611
24555,Sunday,Jul,26,2015,500,FELONY ASSAULT,Manhattan,40.809628853,-73.941975579
61666,Thursday,Jul,9,2015,1700,GRAND LARCENY,Manhattan,40.814637057,-73.951916881
30935,Saturday,Feb,28,2015,1100,BURGLARY,Manhattan,40.863773113,-73.922195841
57067,Saturday,May,30,2015,1300,GRAND LARCENY,Manhattan,40.773529828,-73.953372682
48733,Sunday,Mar,15,2015,1000,GRAND LARCENY,Manhattan,40.811375978,-73.958053242
28468,Sunday,Sep,27,2015,300,FELONY ASSAULT,Manhattan,40.721978958,-73.993334525
23722,Monday,Jul,13,2015,1000,FELONY ASSAULT,Manhattan,40.781640008,-73.945903325
62839,Sunday,Jul,19,2015,1700,GRAND LARCENY,Manhattan,40.716821726,-73.997764882
42045,Monday,Jan,5,2015,900,GRAND LARCENY,Manhattan,40.758514171,-73.990721114
74899,Sunday,Jul,12,2015,2300,GRAND LARCENY OF MOTOR VEHICLE,Manhattan,40.725693948,-73.980768035
51782,Tuesday,Apr,14,2015,700,GRAND LARCENY,Manhattan,40.722026308,-73.977240817
20340,Sunday,May,17,2015,1300,FELONY ASSAULT,Manhattan,40.811986508,-73.947576544
48708,Sunday,Mar,15,2015,0,GRAND LARCENY,Manhattan,40.743470455,-74.005393004
9319,Wednesday,Jul,8,2015,2100,ROBBERY,Manhattan,40.763180101,-73.989175439
44409,Wednesday,Jan,28,2015,2000,GRAND LARCENY,Manhattan,40.747729682,-73.986839293
39901,Thursday,Feb,20,2014,1800,GRAND LARCENY,Manhattan,40.75091695,-73.994396346
56027,Thursday,May,21,2015,900,GRAND LARCENY,Manhattan,40.712229008,-73.986835479
12472,Tuesday,Sep,8,2015,1100,ROBBERY,Manhattan,40.78556509,-73.946142079
63593,Saturday,Jul,25,2015,1200,GRAND LARCENY,Manhattan,40.806486017,-73.961303712
56690,Wednesday,May,27,2015,1700,GRAND LARCENY,Manhattan,40.752797126,-73.994883445
63420,Friday,Jul,24,2015,900,GRAND LARCENY,Manhattan,40.746073422,-73.978925198
50065,Saturday,Mar,28,2015,1700,GRAND LARCENY,Manhattan,40.770797789,-73.966162232
10770,Friday,Aug,7,2015,0,ROBBERY,Manhattan,40.815913077,-73.945149307
58542,Friday,Jun,12,2015,1000,GRAND LARCENY,Manhattan,40.71762321,-74.001278469
8061,Thursday,Jun,11,2015,0,ROBBERY,Manhattan,40.7170221,-74.001823171
51414,Friday,Apr,10,2015,1800,GRAND LARCENY,Manhattan,40.740744907,-73.994379158
61162,Sunday,Jul,5,2015,1400,GRAND LARCENY,Manhattan,40.783157845,-73.959237357
8663,Wednesday,Jun,24,2015,1100,ROBBERY,Manhattan,40.822607062,-73.944345295
61592,Thursday,Jul,9,2015,900,GRAND LARCENY,Manhattan,40.822117502,-73.948085233
56971,Friday,May,29,2015,1800,GRAND LARCENY,Manhattan,40.744107281,-73.995645579
32916,Sunday,Apr,26,2015,1200,BURGLARY,Manhattan,40.792461167,-73.973522215
41081,Friday,Dec,12,2014,1300,GRAND LARCENY,Manhattan,40.765114549,-73.984052564
27916,Thursday,Sep,17,2015,1900,FELONY ASSAULT,Manhattan,40.85670718,-73.929047208
33968,Friday,May,22,2015,1400,BURGLARY,Manhattan,40.744307316,-73.990217852
14340,Thursday,Jan,15,2015,2200,FELONY ASSAULT,Manhattan,40.725357715,-73.992663132
54083,Monday,May,4,2015,800,GRAND LARCENY,Manhattan,40.743581676,-73.981784166
56531,Tuesday,May,26,2015,900,GRAND LARCENY,Manhattan,40.788859019,-73.952979154
7985,Tuesday,Jun,9,2015,1300,ROBBERY,Manhattan,40.787010569,-73.975514136
70335,Sunday,Sep,20,2015,400,GRAND LARCENY,Manhattan,40.73975965,-74.002523863
29742,Saturday,Jan,24,2015,1800,BURGLARY,Manhattan,40.806360935,-73.964977409
54907,Monday,May,11,2015,1100,GRAND LARCENY,Manhattan,40.742237852,-73.991192516
38496,Friday,Sep,4,2015,1400,BURGLARY,Manhattan,40.76187469,-73.966358084
68239,Tuesday,Sep,1,2015,1400,GRAND LARCENY,Manhattan,40.794280547,-73.971932406
15891,Saturday,Feb,21,2015,400,FELONY ASSAULT,Manhattan,40.795847213,-73.946910264
59808,Tuesday,Jun,23,2015,2100,GRAND LARCENY,Manhattan,40.720663793,-73.988063995
45964,Saturday,Feb,14,2015,1300,GRAND LARCENY,Manhattan,40.748113696,-73.984803708
45636,Wednesday,Feb,11,2015,900,GRAND LARCENY,Manhattan,40.855135707,-73.931094899
37003,Saturday,Aug,1,2015,1800,BURGLARY,Manhattan,40.865876364,-73.927663555
20616,Friday,May,22,2015,2100,FELONY ASSAULT,Manhattan,40.847557116,-73.93503166
13395,Saturday,Sep,26,2015,2000,ROBBERY,Manhattan,40.730218912,-74.000311743
58968,Tuesday,Jun,16,2015,1500,GRAND LARCENY,Manhattan,40.76750861,-73.989734302
52878,Thursday,Apr,23,2015,2000,GRAND LARCENY,Manhattan,40.849035371,-73.933034994
57094,Saturday,May,30,2015,1600,GRAND LARCENY,Manhattan,40.720247206,-73.99946753
3316,Thursday,Feb,12,2015,2000,ROBBERY,Manhattan,40.721785852,-73.983611976
22400,Monday,Jun,22,2015,1400,FELONY ASSAULT,Manhattan,40.734321751,-73.988534238
67160,Sunday,Aug,23,2015,300,GRAND LARCENY,Manhattan,40.729490822,-73.987030512
61256,Monday,Jul,6,2015,1300,GRAND LARCENY,Manhattan,40.739350374,-73.991203723
43483,Sunday,Jan,18,2015,2200,GRAND LARCENY,Manhattan,40.738560221,-73.999683896
36086,Monday,Jul,13,2015,2100,BURGLARY,Manhattan,40.744902089,-73.983010825
70393,Sunday,Sep,20,2015,1800,GRAND LARCENY,Manhattan,40.76187469,-73.966358084
48789,Sunday,Mar,15,2015,1900,GRAND LARCENY,Manhattan,40.750430768,-73.989282176
60817,Thursday,Jul,2,2015,600,GRAND LARCENY,Manhattan,40.776412362,-73.948250846
41245,Saturday,Dec,20,2014,1000,GRAND LARCENY,Manhattan,40.867424345,-73.923366617
70275,Saturday,Sep,19,2015,1700,GRAND LARCENY,Manhattan,40.722135555,-73.996696839
8926,Tuesday,Jun,30,2015,0,ROBBERY,Manhattan,40.815959377,-73.957273615
50812,Saturday,Apr,4,2015,1200,GRAND LARCENY,Manhattan,40.752264448,-73.991559338
43958,Friday,Jan,23,2015,1300,GRAND LARCENY,Manhattan,40.814267648,-73.948185286
64129,Wednesday,Jul,29,2015,1600,GRAND LARCENY,Manhattan,40.835940483,-73.943513804
57755,Friday,Jun,5,2015,1200,GRAND LARCENY,Manhattan,40.723030387,-73.998814514
46689,Sunday,Feb,22,2015,1300,GRAND LARCENY,Manhattan,40.716231608,-73.998129242
63859,Monday,Jul,27,2015,1500,GRAND LARCENY,Manhattan,40.714060101,-73.990200647
36203,Thursday,Jul,16,2015,900,BURGLARY,Manhattan,40.850210136,-73.93308803
58254,Tuesday,Jun,9,2015,1800,GRAND LARCENY,Manhattan,40.732830433,-73.98149123
29202,Monday,Jan,12,2015,900,BURGLARY,Manhattan,40.733575468,-73.991955005
64184,Thursday,Jul,30,2015,300,GRAND LARCENY,Manhattan,40.745561049,-73.984569711
66934,Friday,Aug,21,2015,800,GRAND LARCENY,Manhattan,40.816111613,-73.953480134
72587,Wednesday,Mar,18,2015,2200,GRAND LARCENY OF MOTOR VEHICLE,Manhattan,40.828352541,-73.940427166
36860,Thursday,Jul,30,2015,400,BURGLARY,Manhattan,40.813103432,-73.941499302
63505,Friday,Jul,24,2015,1800,GRAND LARCENY,Manhattan,40.716814588,-73.980388217
47907,Friday,Mar,6,2015,2100,GRAND LARCENY,Manhattan,40.759385315,-73.978220712
22272,Saturday,Jun,20,2015,1600,FELONY ASSAULT,Manhattan,40.828672713,-73.943989719
56050,Thursday,May,21,2015,1300,GRAND LARCENY,Manhattan,40.756953296,-73.977311904
28978,Tuesday,Jan,6,2015,800,BURGLARY,Manhattan,40.801911169,-73.955393569
48411,Thursday,Mar,12,2015,1100,GRAND LARCENY,Manhattan,40.755925867,-73.963213622
49568,Monday,Mar,23,2015,1800,GRAND LARCENY,Manhattan,40.721471266,-73.995087876
26817,Sunday,Aug,30,2015,0,FELONY ASSAULT,Manhattan,40.822607062,-73.944345295
56341,Sunday,May,24,2015,0,GRAND LARCENY,Manhattan,40.756043535,-73.986949544
12066,Monday,Aug,31,2015,400,ROBBERY,Manhattan,40.821025398,-73.937604737
43477,Sunday,Jan,18,2015,2000,GRAND LARCENY,Manhattan,40.716195914,-73.997490746
63934,Tuesday,Jul,28,2015,700,GRAND LARCENY,Manhattan,40.7380024,-73.98789129
73482,Monday,May,4,2015,1900,GRAND LARCENY OF MOTOR VEHICLE,Manhattan,40.765914145,-73.992756136
51073,Tuesday,Apr,7,2015,700,GRAND LARCENY,Manhattan,40.735999287,-73.99573271
37887,Friday,Aug,21,2015,800,BURGLARY,Manhattan,40.726694613,-74.002736234
2412,Thursday,Jan,22,2015,1600,ROBBERY,Manhattan,40.799629816,-73.961679718
18135,Wednesday,Apr,8,2015,400,FELONY ASSAULT,Manhattan,40.743470455,-74.005393004
65946,Wednesday,Aug,12,2015,2100,GRAND LARCENY,Manhattan,40.750430768,-73.989282176
45309,Saturday,Feb,7,2015,100,GRAND LARCENY,Manhattan,40.740547104,-74.008546725
16228,Saturday,Feb,28,2015,400,FELONY ASSAULT,Manhattan,40.79845524,-73.948082015
44332,Wednesday,Jan,28,2015,100,GRAND LARCENY,Manhattan,40.747449094,-73.982194537
55835,Tuesday,May,19,2015,1500,GRAND LARCENY,Manhattan,40.729755009,-73.996967067
37027,Sunday,Aug,2,2015,800,BURGLARY,Manhattan,40.84774208,-73.932121836
20570,Thursday,May,21,2015,2200,FELONY ASSAULT,Manhattan,40.786823562,-73.949188876
55974,Wednesday,May,20,2015,1800,GRAND LARCENY,Manhattan,40.814156691,-73.935038976
64169,Wednesday,Jul,29,2015,2300,GRAND LARCENY,Manhattan,40.832941761,-73.935432593
10347,Wednesday,Jul,29,2015,1200,ROBBERY,Manhattan,40.796660712,-73.938032081
69173,Wednesday,Sep,9,2015,1400,GRAND LARCENY,Manhattan,40.808374136,-73.946885823
36831,Wednesday,Jul,29,2015,1300,BURGLARY,Manhattan,40.748169361,-73.992689493
29562,Tuesday,Jan,20,2015,1500,BURGLARY,Manhattan,40.745081639,-73.994938171
58818,Monday,Jun,15,2015,600,GRAND LARCENY,Manhattan,40.73911235,-73.976924644
65465,Saturday,Aug,8,2015,1600,GRAND LARCENY,Manhattan,40.751600255,-73.992046671
27683,Saturday,Sep,12,2015,2200,FELONY ASSAULT,Manhattan,40.802139737,-73.939060009
46324,Wednesday,Feb,18,2015,1400,GRAND LARCENY,Manhattan,40.750430768,-73.989282176
21519,Sunday,Jun,7,2015,1700,FELONY ASSAULT,Manhattan,40.82122404,-73.945004022
58871,Monday,Jun,15,2015,1500,GRAND LARCENY,Manhattan,40.746732438,-73.980491289
66618,Tuesday,Aug,18,2015,1700,GRAND LARCENY,Manhattan,40.800340792,-73.971460305
56833,Thursday,May,28,2015,1700,GRAND LARCENY,Manhattan,40.7190946,-73.975748319
65166,Thursday,Aug,6,2015,1500,GRAND LARCENY,Manhattan,40.74018236,-73.998500259
61142,Sunday,Jul,5,2015,900,GRAND LARCENY,Manhattan,40.747729682,-73.986839293
50894,Sunday,Apr,5,2015,400,GRAND LARCENY,Manhattan,40.731667658,-73.989415087
38959,Tuesday,Sep,15,2015,1700,BURGLARY,Manhattan,40.745410898,-73.992841369
10093,Friday,Jul,24,2015,2000,ROBBERY,Manhattan,40.822894703,-73.955737202
58373,Wednesday,Jun,10,2015,1700,GRAND LARCENY,Manhattan,40.734209293,-73.989342517
9698,Thursday,Jul,16,2015,1900,ROBBERY,Manhattan,40.83469937,-73.942495779
59238,Thursday,Jun,18,2015,2000,GRAND LARCENY,Manhattan,40.809701258,-73.944085157
63162,Wednesday,Jul,22,2015,800,GRAND LARCENY,Manhattan,40.742237852,-73.991192516
26835,Sunday,Aug,30,2015,300,FELONY ASSAULT,Manhattan,40.841642767,-73.94106581
75761,Thursday,Aug,20,2015,1900,GRAND LARCENY OF MOTOR VEHICLE,Manhattan,40.731819084,-73.997793244
58320,Wednesday,Jun,10,2015,900,GRAND LARCENY,Manhattan,40.761864911,-73.985078526
30045,Tuesday,Feb,3,2015,1400,BURGLARY,Manhattan,40.739388797,-73.991160415
51479,Saturday,Apr,11,2015,1200,GRAND LARCENY,Manhattan,40.773922015,-73.981346223
58478,Thursday,Jun,11,2015,1600,GRAND LARCENY,Manhattan,40.753639306,-73.972364604
61313,Monday,Jul,6,2015,2300,GRAND LARCENY,Manhattan,40.726523446,-73.98463906
37861,Thursday,Aug,20,2015,1300,BURGLARY,Manhattan,40.752479774,-73.979529533
40630,Saturday,Nov,1,2014,1300,GRAND LARCENY,Manhattan,40.764818269,-73.985189773
40986,Saturday,Dec,6,2014,1100,GRAND LARCENY,Manhattan,40.749827705,-73.976184667
62268,Wednesday,Jul,15,2015,0,GRAND LARCENY,Manhattan,40.803393591,-73.938145012
73596,Sunday,May,10,2015,0,GRAND LARCENY OF MOTOR VEHICLE,Manhattan,40.701488814,-74.012544968
4857,Friday,Mar,27,2015,2300,ROBBERY,Manhattan,40.774077348,-73.964813863
69164,Wednesday,Sep,9,2015,1200,GRAND LARCENY,Manhattan,40.71040699,-74.007561752
56702,Wednesday,May,27,2015,1800,GRAND LARCENY,Manhattan,40.743088256,-73.986374676
41872,Saturday,Jan,3,2015,700,GRAND LARCENY,Manhattan,40.810772767,-73.95259159
2677,Tuesday,Jan,27,2015,2000,ROBBERY,Manhattan,40.723831735,-73.99456458
68609,Friday,Sep,4,2015,1300,GRAND LARCENY,Manhattan,40.742237852,-73.991192516
52618,Tuesday,Apr,21,2015,1500,GRAND LARCENY,Manhattan,40.804457627,-73.941651384
58287,Wednesday,Jun,10,2015,0,GRAND LARCENY,Manhattan,40.800252085,-73.940437865
72496,Friday,Mar,13,2015,300,GRAND LARCENY OF MOTOR VEHICLE,Manhattan,40.749989256,-73.995071338
43665,Tuesday,Jan,20,2015,1600,GRAND LARCENY,Manhattan,40.756642042,-73.988371577
35653,Thursday,Jul,2,2015,600,BURGLARY,Manhattan,40.733537296,-73.997540609
49823,Thursday,Mar,26,2015,1600,GRAND LARCENY,Manhattan,40.756662593,-73.978568116
21578,Monday,Jun,8,2015,1900,FELONY ASSAULT,Manhattan,40.713588346,-73.99594336
2157,Saturday,Jan,17,2015,500,ROBBERY,Manhattan,40.751600255,-73.992046671
51932,Wednesday,Apr,15,2015,1200,GRAND LARCENY,Manhattan,40.712901917,-74.008460215
70764,Thursday,Sep,24,2015,1300,GRAND LARCENY,Manhattan,40.818823297,-73.941237759
11656,Sunday,Aug,23,2015,1600,ROBBERY,Manhattan,40.796254368,-73.973455697
7265,Sunday,May,24,2015,1100,ROBBERY,Manhattan,40.755571997,-73.974034983
11365,Tuesday,Aug,18,2015,500,ROBBERY,Manhattan,40.747729682,-73.986839293
46880,Tuesday,Feb,24,2015,1200,GRAND LARCENY,Manhattan,40.760585967,-73.9859271
65282,Friday,Aug,7,2015,1300,GRAND LARCENY,Manhattan,40.750040316,-73.983399305
35866,Tuesday,Jul,7,2015,1800,BURGLARY,Manhattan,40.764704604,-73.978092624
56716,Wednesday,May,27,2015,2000,GRAND LARCENY,Manhattan,40.720444385,-74.010127865
12459,Tuesday,Sep,8,2015,200,ROBBERY,Manhattan,40.794659285,-73.971787782
7275,Sunday,May,24,2015,1900,ROBBERY,Manhattan,40.828356674,-73.949052373
49745,Wednesday,Mar,25,2015,1700,GRAND LARCENY,Manhattan,40.758069046,-73.971222133
54675,Saturday,May,9,2015,1300,GRAND LARCENY,Manhattan,40.78245186,-73.965878269
76019,Monday,Aug,31,2015,400,GRAND LARCENY OF MOTOR VEHICLE,Manhattan,40.74682365,-73.984699342
60326,Sunday,Jun,28,2015,100,GRAND LARCENY,Manhattan,40.782324638,-73.948502625
63484,Friday,Jul,24,2015,1600,GRAND LARCENY,Manhattan,40.751466712,-73.978161943
49837,Thursday,Mar,26,2015,1800,GRAND LARCENY,Manhattan,40.805077511,-73.959949975
17882,Friday,Apr,3,2015,300,FELONY ASSAULT,Manhattan,40.713645332,-73.987062452
32515,Wednesday,Apr,15,2015,2100,BURGLARY,Manhattan,40.755291974,-73.963668762
29788,Monday,Jan,26,2015,700,BURGLARY,Manhattan,40.805830187,-73.961780901
61838,Saturday,Jul,11,2015,700,GRAND LARCENY,Manhattan,40.726287775,-73.987796005
7202,Saturday,May,23,2015,200,ROBBERY,Manhattan,40.804046007,-73.936620103
22326,Sunday,Jun,21,2015,800,FELONY ASSAULT,Manhattan,40.826271136,-73.9440893
